t,x,y,vx,vy
3321,2.00489e+07,1.30975e+07,12528.6,8218.53
3322,2.00615e+07,1.31057e+07,12532.8,8221.26
3323,2.0074e+07,1.31139e+07,12537,8223.99
3324,2.00866e+07,1.31221e+07,12541.1,8226.72
3325,2.00991e+07,1.31304e+07,12545.3,8229.45
3326,2.01116e+07,1.31386e+07,12549.5,8232.18
3327,2.01242e+07,1.31468e+07,12553.7,8234.91
3328,2.01368e+07,1.31551e+07,12557.9,8237.64
3329,2.01493e+07,1.31633e+07,12562,8240.37
3330,2.01619e+07,1.31716e+07,12566.2,8243.11
3331,2.01745e+07,1.31798e+07,12570.4,8245.84
3332,2.0187e+07,1.3188e+07,12574.6,8248.57
3333,2.01996e+07,1.31963e+07,12578.8,8251.3
3334,2.02122e+07,1.32046e+07,12582.9,8254.03
3335,2.02248e+07,1.32128e+07,12587.1,8256.76
3336,2.02374e+07,1.32211e+07,12591.3,8259.49
3337,2.025e+07,1.32293e+07,12595.5,8262.23
3338,2.02626e+07,1.32376e+07,12599.7,8264.96
3339,2.02752e+07,1.32459e+07,12603.8,8267.69
3340,2.02878e+07,1.32541e+07,12608,8270.42
3341,2.03004e+07,1.32624e+07,12612.2,8273.15
3342,2.0313e+07,1.32707e+07,12616.4,8275.88
3343,2.03256e+07,1.3279e+07,12620.6,8278.61
3344,2.03383e+07,1.32872e+07,12624.8,8281.35
3345,2.03509e+07,1.32955e+07,12628.9,8284.08
3346,2.03635e+07,1.33038e+07,12633.1,8286.81
3347,2.03762e+07,1.33121e+07,12637.3,8289.54
3348,2.03888e+07,1.33204e+07,12641.5,8292.27
3349,2.04014e+07,1.33287e+07,12645.7,8295
3350,2.04141e+07,1.3337e+07,12649.8,8297.73
3351,2.04267e+07,1.33453e+07,12654,8300.47
3352,2.04394e+07,1.33536e+07,12658.2,8303.2
3353,2.04521e+07,1.33619e+07,12662.4,8305.93
3354,2.04647e+07,1.33702e+07,12666.6,8308.66
3355,2.04774e+07,1.33785e+07,12670.7,8311.39
3356,2.04901e+07,1.33868e+07,12674.9,8314.12
3357,2.05028e+07,1.33951e+07,12679.1,8316.85
3358,2.05154e+07,1.34035e+07,12683.3,8319.59
3359,2.05281e+07,1.34118e+07,12687.5,8322.32
3360,2.05408e+07,1.34201e+07,12691.6,8325.05
3361,2.05535e+07,1.34284e+07,12695.8,8327.78
3362,2.05662e+07,1.34368e+07,12700,8330.51
3363,2.05789e+07,1.34451e+07,12704.2,8333.24
3364,2.05916e+07,1.34534e+07,12708.4,8335.97
3365,2.06043e+07,1.34618e+07,12712.5,8338.71
3366,2.06171e+07,1.34701e+07,12716.7,8341.44
3367,2.06298e+07,1.34785e+07,12720.9,8344.17
3368,2.06425e+07,1.34868e+07,12725.1,8346.9
3369,2.06552e+07,1.34952e+07,12729.3,8349.63
3370,2.0668e+07,1.35035e+07,12733.5,8352.36
3371,2.06807e+07,1.35119e+07,12737.6,8355.1
3372,2.06934e+07,1.35202e+07,12741.8,8357.83
3373,2.07062e+07,1.35286e+07,12746,8360.56
3374,2.07189e+07,1.3537e+07,12750.2,8363.29
3375,2.07317e+07,1.35453e+07,12754.4,8366.02
3376,2.07445e+07,1.35537e+07,12758.5,8368.75
3377,2.07572e+07,1.35621e+07,12762.7,8371.49
3378,2.077e+07,1.35704e+07,12766.9,8374.22
3379,2.07828e+07,1.35788e+07,12771.1,8376.95
3380,2.07955e+07,1.35872e+07,12775.3,8379.68
3381,2.08083e+07,1.35956e+07,12779.4,8382.41
3382,2.08211e+07,1.3604e+07,12783.6,8385.14
3383,2.08339e+07,1.36123e+07,12787.8,8387.88
3384,2.08467e+07,1.36207e+07,12792,8390.61
3385,2.08595e+07,1.36291e+07,12796.2,8393.34
3386,2.08723e+07,1.36375e+07,12800.3,8396.07
3387,2.08851e+07,1.36459e+07,12804.5,8398.8
3388,2.08979e+07,1.36543e+07,12808.7,8401.54
3389,2.09107e+07,1.36627e+07,12812.9,8404.27
3390,2.09235e+07,1.36711e+07,12817.1,8407
3391,2.09363e+07,1.36795e+07,12821.3,8409.73
3392,2.09492e+07,1.3688e+07,12825.4,8412.46
3393,2.0962e+07,1.36964e+07,12829.6,8415.19
3394,2.09748e+07,1.37048e+07,12833.8,8417.93
3395,2.09877e+07,1.37132e+07,12838,8420.66
3396,2.10005e+07,1.37216e+07,12842.2,8423.39
3397,2.10133e+07,1.37301e+07,12846.3,8426.12
3398,2.10262e+07,1.37385e+07,12850.5,8428.85
3399,2.10391e+07,1.37469e+07,12854.7,8431.59
3400,2.10519e+07,1.37554e+07,12858.9,8434.32
3401,2.10648e+07,1.37638e+07,12863.1,8437.05
3402,2.10776e+07,1.37722e+07,12867.2,8439.78
3403,2.10905e+07,1.37807e+07,12871.4,8442.51
3404,2.11034e+07,1.37891e+07,12875.6,8445.24
3405,2.11163e+07,1.37976e+07,12879.8,8447.98
3406,2.11292e+07,1.3806e+07,12884,8450.71
3407,2.1142e+07,1.38145e+07,12888.2,8453.44
3408,2.11549e+07,1.38229e+07,12892.3,8456.17
3409,2.11678e+07,1.38314e+07,12896.5,8458.9
3410,2.11807e+07,1.38398e+07,12900.7,8461.64
3411,2.11936e+07,1.38483e+07,12904.9,8464.37
3412,2.12065e+07,1.38568e+07,12909.1,8467.1
3413,2.12195e+07,1.38653e+07,12913.2,8469.83
3414,2.12324e+07,1.38737e+07,12917.4,8472.56
3415,2.12453e+07,1.38822e+07,12921.6,8475.3
3416,2.12582e+07,1.38907e+07,12925.8,8478.03
3417,2.12712e+07,1.38992e+07,12930,8480.76
3418,2.12841e+07,1.39076e+07,12934.1,8483.49
3419,2.1297e+07,1.39161e+07,12938.3,8486.22
3420,2.131e+07,1.39246e+07,12942.5,8488.96
3421,2.13229e+07,1.39331e+07,12946.7,8491.69
3422,2.13359e+07,1.39416e+07,12950.9,8494.42
3423,2.13488e+07,1.39501e+07,12955,8497.15
3424,2.13618e+07,1.39586e+07,12959.2,8499.88
3425,2.13747e+07,1.39671e+07,12963.4,8502.62
3426,2.13877e+07,1.39756e+07,12967.6,8505.35
3427,2.14007e+07,1.39841e+07,12971.8,8508.08
3428,2.14137e+07,1.39926e+07,12976,8510.81
3429,2.14266e+07,1.40011e+07,12980.1,8513.55
3430,2.14396e+07,1.40097e+07,12984.3,8516.28
3431,2.14526e+07,1.40182e+07,12988.5,8519.01
3432,2.14656e+07,1.40267e+07,12992.7,8521.74
3433,2.14786e+07,1.40352e+07,12996.9,8524.47
3434,2.14916e+07,1.40437e+07,13001,8527.21
3435,2.15046e+07,1.40523e+07,13005.2,8529.94
3436,2.15176e+07,1.40608e+07,13009.4,8532.67
3437,2.15306e+07,1.40693e+07,13013.6,8535.4
3438,2.15436e+07,1.40779e+07,13017.8,8538.13
3439,2.15567e+07,1.40864e+07,13021.9,8540.87
3440,2.15697e+07,1.4095e+07,13026.1,8543.6
3441,2.15827e+07,1.41035e+07,13030.3,8546.33
3442,2.15958e+07,1.41121e+07,13034.5,8549.06
3443,2.16088e+07,1.41206e+07,13038.7,8551.8
3444,2.16218e+07,1.41292e+07,13042.9,8554.53
3445,2.16349e+07,1.41377e+07,13047,8557.26
3446,2.16479e+07,1.41463e+07,13051.2,8559.99
3447,2.1661e+07,1.41549e+07,13055.4,8562.72
3448,2.16741e+07,1.41634e+07,13059.6,8565.46
3449,2.16871e+07,1.4172e+07,13063.8,8568.19
3450,2.17002e+07,1.41806e+07,13067.9,8570.92
3451,2.17133e+07,1.41891e+07,13072.1,8573.65
3452,2.17263e+07,1.41977e+07,13076.3,8576.39
3453,2.17394e+07,1.42063e+07,13080.5,8579.12
3454,2.17525e+07,1.42149e+07,13084.7,8581.85
3455,2.17656e+07,1.42235e+07,13088.8,8584.58
3456,2.17787e+07,1.4232e+07,13093,8587.32
3457,2.17918e+07,1.42406e+07,13097.2,8590.05
3458,2.18049e+07,1.42492e+07,13101.4,8592.78
3459,2.1818e+07,1.42578e+07,13105.6,8595.51
3460,2.18311e+07,1.42664e+07,13109.7,8598.24
3461,2.18442e+07,1.4275e+07,13113.9,8600.98
3462,2.18573e+07,1.42836e+07,13118.1,8603.71
3463,2.18705e+07,1.42922e+07,13122.3,8606.44
3464,2.18836e+07,1.43008e+07,13126.5,8609.17
3465,2.18967e+07,1.43094e+07,13130.7,8611.91
3466,2.19098e+07,1.43181e+07,13134.8,8614.64
3467,2.1923e+07,1.43267e+07,13139,8617.37
3468,2.19361e+07,1.43353e+07,13143.2,8620.1
3469,2.19493e+07,1.43439e+07,13147.4,8622.84
3470,2.19624e+07,1.43525e+07,13151.6,8625.57
3471,2.19756e+07,1.43612e+07,13155.7,8628.3
3472,2.19887e+07,1.43698e+07,13159.9,8631.03
3473,2.20019e+07,1.43784e+07,13164.1,8633.77
3474,2.20151e+07,1.43871e+07,13168.3,8636.5
3475,2.20282e+07,1.43957e+07,13172.5,8639.23
3476,2.20414e+07,1.44044e+07,13176.6,8641.96
3477,2.20546e+07,1.4413e+07,13180.8,8644.7
3478,2.20678e+07,1.44216e+07,13185,8647.43
3479,2.2081e+07,1.44303e+07,13189.2,8650.16
3480,2.20942e+07,1.4439e+07,13193.4,8652.89
3481,2.21074e+07,1.44476e+07,13197.6,8655.63
3482,2.21206e+07,1.44563e+07,13201.7,8658.36
3483,2.21338e+07,1.44649e+07,13205.9,8661.09
3484,2.2147e+07,1.44736e+07,13210.1,8663.82
3485,2.21602e+07,1.44823e+07,13214.3,8666.56
3486,2.21734e+07,1.44909e+07,13218.5,8669.29
3487,2.21866e+07,1.44996e+07,13222.6,8672.02
3488,2.21999e+07,1.45083e+07,13226.8,8674.75
3489,2.22131e+07,1.4517e+07,13231,8677.49
3490,2.22263e+07,1.45256e+07,13235.2,8680.22
3491,2.22396e+07,1.45343e+07,13239.4,8682.95
3492,2.22528e+07,1.4543e+07,13243.5,8685.68
3493,2.22661e+07,1.45517e+07,13247.7,8688.42
3494,2.22793e+07,1.45604e+07,13251.9,8691.15
3495,2.22926e+07,1.45691e+07,13256.1,8693.88
3496,2.23058e+07,1.45778e+07,13260.3,8696.61
3497,2.23191e+07,1.45865e+07,13264.5,8699.35
3498,2.23324e+07,1.45952e+07,13268.6,8702.08
3499,2.23456e+07,1.46039e+07,13272.8,8704.81
3500,2.23589e+07,1.46126e+07,13277,8707.55
3501,2.23722e+07,1.46213e+07,13281.2,8710.28
3502,2.23855e+07,1.463e+07,13285.4,8713.01
3503,2.23988e+07,1.46387e+07,13289.5,8715.74
3504,2.24121e+07,1.46474e+07,13293.7,8718.48
3505,2.24254e+07,1.46562e+07,13297.9,8721.21
3506,2.24387e+07,1.46649e+07,13302.1,8723.94
3507,2.2452e+07,1.46736e+07,13306.3,8726.67
3508,2.24653e+07,1.46823e+07,13310.4,8729.41
3509,2.24786e+07,1.46911e+07,13314.6,8732.14
3510,2.24919e+07,1.46998e+07,13318.8,8734.87
3511,2.25052e+07,1.47085e+07,13323,8737.6
3512,2.25186e+07,1.47173e+07,13327.2,8740.34
3513,2.25319e+07,1.4726e+07,13331.4,8743.07
3514,2.25452e+07,1.47348e+07,13335.5,8745.8
3515,2.25586e+07,1.47435e+07,13339.7,8748.54
3516,2.25719e+07,1.47523e+07,13343.9,8751.27
3517,2.25853e+07,1.4761e+07,13348.1,8754
3518,2.25986e+07,1.47698e+07,13352.3,8756.73
3519,2.2612e+07,1.47785e+07,13356.4,8759.47
3520,2.26253e+07,1.47873e+07,13360.6,8762.2
3521,2.26387e+07,1.47961e+07,13364.8,8764.93
3522,2.26521e+07,1.48048e+07,13369,8767.67
3523,2.26654e+07,1.48136e+07,13373.2,8770.4
3524,2.26788e+07,1.48224e+07,13377.3,8773.13
3525,2.26922e+07,1.48312e+07,13381.5,8775.86
3526,2.27056e+07,1.48399e+07,13385.7,8778.6
3527,2.2719e+07,1.48487e+07,13389.9,8781.33
3528,2.27324e+07,1.48575e+07,13394.1,8784.06
3529,2.27458e+07,1.48663e+07,13398.3,8786.8
3530,2.27592e+07,1.48751e+07,13402.4,8789.53
3531,2.27726e+07,1.48839e+07,13406.6,8792.26
3532,2.2786e+07,1.48927e+07,13410.8,8794.99
3533,2.27994e+07,1.49015e+07,13415,8797.73
3534,2.28128e+07,1.49103e+07,13419.2,8800.46
3535,2.28262e+07,1.49191e+07,13423.3,8803.19
3536,2.28397e+07,1.49279e+07,13427.5,8805.93
3537,2.28531e+07,1.49367e+07,13431.7,8808.66
3538,2.28665e+07,1.49455e+07,13435.9,8811.39
3539,2.288e+07,1.49543e+07,13440.1,8814.12
3540,2.28934e+07,1.49631e+07,13444.3,8816.86
3541,2.29069e+07,1.49719e+07,13448.4,8819.59
3542,2.29203e+07,1.49808e+07,13452.6,8822.32
3543,2.29338e+07,1.49896e+07,13456.8,8825.06
3544,2.29472e+07,1.49984e+07,13461,8827.79
3545,2.29607e+07,1.50073e+07,13465.2,8830.52
3546,2.29742e+07,1.50161e+07,13469.3,8833.25
3547,2.29877e+07,1.50249e+07,13473.5,8835.99
3548,2.30011e+07,1.50338e+07,13477.7,8838.72
3549,2.30146e+07,1.50426e+07,13481.9,8841.45
3550,2.30281e+07,1.50514e+07,13486.1,8844.19
3551,2.30416e+07,1.50603e+07,13490.2,8846.92
3552,2.30551e+07,1.50691e+07,13494.4,8849.65
3553,2.30686e+07,1.5078e+07,13498.6,8852.39
3554,2.30821e+07,1.50869e+07,13502.8,8855.12
3555,2.30956e+07,1.50957e+07,13507,8857.85
3556,2.31091e+07,1.51046e+07,13511.2,8860.58
3557,2.31226e+07,1.51134e+07,13515.3,8863.32
3558,2.31361e+07,1.51223e+07,13519.5,8866.05
3559,2.31497e+07,1.51312e+07,13523.7,8868.78
3560,2.31632e+07,1.514e+07,13527.9,8871.52
3561,2.31767e+07,1.51489e+07,13532.1,8874.25
3562,2.31903e+07,1.51578e+07,13536.2,8876.98
3563,2.32038e+07,1.51667e+07,13540.4,8879.72
3564,2.32173e+07,1.51756e+07,13544.6,8882.45
3565,2.32309e+07,1.51844e+07,13548.8,8885.18
3566,2.32444e+07,1.51933e+07,13553,8887.92
3567,2.3258e+07,1.52022e+07,13557.1,8890.65
3568,2.32716e+07,1.52111e+07,13561.3,8893.38
3569,2.32851e+07,1.522e+07,13565.5,8896.12
3570,2.32987e+07,1.52289e+07,13569.7,8898.85
3571,2.33123e+07,1.52378e+07,13573.9,8901.58
3572,2.33258e+07,1.52467e+07,13578.1,8904.31
3573,2.33394e+07,1.52556e+07,13582.2,8907.05
3574,2.3353e+07,1.52645e+07,13586.4,8909.78
3575,2.33666e+07,1.52734e+07,13590.6,8912.51
3576,2.33802e+07,1.52824e+07,13594.8,8915.25
3577,2.33938e+07,1.52913e+07,13599,8917.98
3578,2.34074e+07,1.53002e+07,13603.1,8920.71
3579,2.3421e+07,1.53091e+07,13607.3,8923.45
3580,2.34346e+07,1.5318e+07,13611.5,8926.18
3581,2.34482e+07,1.5327e+07,13615.7,8928.91
3582,2.34619e+07,1.53359e+07,13619.9,8931.65
3583,2.34755e+07,1.53448e+07,13624.1,8934.38
3584,2.34891e+07,1.53538e+07,13628.2,8937.11
3585,2.35027e+07,1.53627e+07,13632.4,8939.85
3586,2.35164e+07,1.53717e+07,13636.6,8942.58
3587,2.353e+07,1.53806e+07,13640.8,8945.31
3588,2.35437e+07,1.53896e+07,13645,8948.05
3589,2.35573e+07,1.53985e+07,13649.1,8950.78
3590,2.3571e+07,1.54075e+07,13653.3,8953.51
3591,2.35846e+07,1.54164e+07,13657.5,8956.25
3592,2.35983e+07,1.54254e+07,13661.7,8958.98
3593,2.3612e+07,1.54343e+07,13665.9,8961.71
3594,2.36256e+07,1.54433e+07,13670,8964.45
3595,2.36393e+07,1.54523e+07,13674.2,8967.18
3596,2.3653e+07,1.54612e+07,13678.4,8969.91
3597,2.36667e+07,1.54702e+07,13682.6,8972.65
3598,2.36803e+07,1.54792e+07,13686.8,8975.38
3599,2.3694e+07,1.54882e+07,13691,8978.11
3600,2.37077e+07,1.54971e+07,13695.1,8980.85
3601,2.37214e+07,1.55061e+07,13699.3,8983.58
3602,2.37351e+07,1.55151e+07,13703.5,8986.31
3603,2.37488e+07,1.55241e+07,13707.7,8989.05
3604,2.37626e+07,1.55331e+07,13711.9,8991.78
3605,2.37763e+07,1.55421e+07,13716,8994.51
3606,2.379e+07,1.55511e+07,13720.2,8997.25
3607,2.38037e+07,1.55601e+07,13724.4,8999.98
3608,2.38174e+07,1.55691e+07,13728.6,9002.71
3609,2.38312e+07,1.55781e+07,13732.8,9005.45
3610,2.38449e+07,1.55871e+07,13737,9008.18
3611,2.38587e+07,1.55961e+07,13741.1,9010.91
3612,2.38724e+07,1.56051e+07,13745.3,9013.65
3613,2.38861e+07,1.56141e+07,13749.5,9016.38
3614,2.38999e+07,1.56232e+07,13753.7,9019.11
3615,2.39137e+07,1.56322e+07,13757.9,9021.85
3616,2.39274e+07,1.56412e+07,13762,9024.58
3617,2.39412e+07,1.56502e+07,13766.2,9027.31
3618,2.3955e+07,1.56593e+07,13770.4,9030.05
3619,2.39687e+07,1.56683e+07,13774.6,9032.78
3620,2.39825e+07,1.56773e+07,13778.8,9035.51
3621,2.39963e+07,1.56864e+07,13782.9,9038.25
3622,2.40101e+07,1.56954e+07,13787.1,9040.98
3623,2.40239e+07,1.57045e+07,13791.3,9043.71
3624,2.40377e+07,1.57135e+07,13795.5,9046.45
3625,2.40515e+07,1.57225e+07,13799.7,9049.18
3626,2.40653e+07,1.57316e+07,13803.9,9051.91
3627,2.40791e+07,1.57407e+07,13808,9054.65
3628,2.40929e+07,1.57497e+07,13812.2,9057.38
3629,2.41067e+07,1.57588e+07,13816.4,9060.11
3630,2.41205e+07,1.57678e+07,13820.6,9062.85
3631,2.41344e+07,1.57769e+07,13824.8,9065.58
3632,2.41482e+07,1.5786e+07,13828.9,9068.32
3633,2.4162e+07,1.5795e+07,13833.1,9071.05
3634,2.41759e+07,1.58041e+07,13837.3,9073.78
3635,2.41897e+07,1.58132e+07,13841.5,9076.52
3636,2.42035e+07,1.58223e+07,13845.7,9079.25
3637,2.42174e+07,1.58314e+07,13849.9,9081.98
3638,2.42312e+07,1.58404e+07,13854,9084.72
3639,2.42451e+07,1.58495e+07,13858.2,9087.45
3640,2.4259e+07,1.58586e+07,13862.4,9090.18
3641,2.42728e+07,1.58677e+07,13866.6,9092.92
3642,2.42867e+07,1.58768e+07,13870.8,9095.65
3643,2.43006e+07,1.58859e+07,13874.9,9098.38
3644,2.43145e+07,1.5895e+07,13879.1,9101.12
3645,2.43283e+07,1.59041e+07,13883.3,9103.85
3646,2.43422e+07,1.59132e+07,13887.5,9106.59
3647,2.43561e+07,1.59223e+07,13891.7,9109.32
3648,2.437e+07,1.59314e+07,13895.9,9112.05
3649,2.43839e+07,1.59406e+07,13900,9114.79
3650,2.43978e+07,1.59497e+07,13904.2,9117.52
3651,2.44117e+07,1.59588e+07,13908.4,9120.25
3652,2.44256e+07,1.59679e+07,13912.6,9122.99
3653,2.44396e+07,1.5977e+07,13916.8,9125.72
3654,2.44535e+07,1.59862e+07,13920.9,9128.45
3655,2.44674e+07,1.59953e+07,13925.1,9131.19
3656,2.44813e+07,1.60044e+07,13929.3,9133.92
3657,2.44953e+07,1.60136e+07,13933.5,9136.66
3658,2.45092e+07,1.60227e+07,13937.7,9139.39
3659,2.45231e+07,1.60318e+07,13941.8,9142.12
3660,2.45371e+07,1.6041e+07,13946,9144.86
3661,2.4551e+07,1.60501e+07,13950.2,9147.59
3662,2.4565e+07,1.60593e+07,13954.4,9150.32
3663,2.4579e+07,1.60684e+07,13958.6,9153.06
3664,2.45929e+07,1.60776e+07,13962.8,9155.79
3665,2.46069e+07,1.60868e+07,13966.9,9158.52
3666,2.46209e+07,1.60959e+07,13971.1,9161.26
3667,2.46348e+07,1.61051e+07,13975.3,9163.99
3668,2.46488e+07,1.61143e+07,13979.5,9166.73
3669,2.46628e+07,1.61234e+07,13983.7,9169.46
3670,2.46768e+07,1.61326e+07,13987.8,9172.19
3671,2.46908e+07,1.61418e+07,13992,9174.93
3672,2.47048e+07,1.61509e+07,13996.2,9177.66
3673,2.47188e+07,1.61601e+07,14000.4,9180.39
3674,2.47328e+07,1.61693e+07,14004.6,9183.13
3675,2.47468e+07,1.61785e+07,14008.8,9185.86
3676,2.47608e+07,1.61877e+07,14012.9,9188.6
3677,2.47748e+07,1.61969e+07,14017.1,9191.33
3678,2.47888e+07,1.62061e+07,14021.3,9194.06
3679,2.48029e+07,1.62153e+07,14025.5,9196.8
3680,2.48169e+07,1.62245e+07,14029.7,9199.53
3681,2.48309e+07,1.62337e+07,14033.8,9202.27
3682,2.4845e+07,1.62429e+07,14038,9205
3683,2.4859e+07,1.62521e+07,14042.2,9207.73
3684,2.48731e+07,1.62613e+07,14046.4,9210.47
3685,2.48871e+07,1.62705e+07,14050.6,9213.2
3686,2.49012e+07,1.62797e+07,14054.8,9215.93
3687,2.49152e+07,1.62889e+07,14058.9,9218.67
3688,2.49293e+07,1.62982e+07,14063.1,9221.4
3689,2.49433e+07,1.63074e+07,14067.3,9224.14
3690,2.49574e+07,1.63166e+07,14071.5,9226.87
3691,2.49715e+07,1.63258e+07,14075.7,9229.6
3692,2.49856e+07,1.63351e+07,14079.8,9232.34
3693,2.49997e+07,1.63443e+07,14084,9235.07
3694,2.50137e+07,1.63535e+07,14088.2,9237.81
3695,2.50278e+07,1.63628e+07,14092.4,9240.54
3696,2.50419e+07,1.6372e+07,14096.6,9243.27
3697,2.5056e+07,1.63813e+07,14100.8,9246.01
3698,2.50701e+07,1.63905e+07,14104.9,9248.74
3699,2.50842e+07,1.63998e+07,14109.1,9251.47
3700,2.50984e+07,1.6409e+07,14113.3,9254.21
3701,2.51125e+07,1.64183e+07,14117.5,9256.94
3702,2.51266e+07,1.64275e+07,14121.7,9259.68
3703,2.51407e+07,1.64368e+07,14125.8,9262.41
3704,2.51549e+07,1.64461e+07,14130,9265.14
3705,2.5169e+07,1.64553e+07,14134.2,9267.88
3706,2.51831e+07,1.64646e+07,14138.4,9270.61
3707,2.51973e+07,1.64739e+07,14142.6,9273.35
3708,2.52114e+07,1.64832e+07,14146.7,9276.08
3709,2.52256e+07,1.64924e+07,14150.9,9278.81
3710,2.52397e+07,1.65017e+07,14155.1,9281.55
3711,2.52539e+07,1.6511e+07,14159.3,9284.28
3712,2.5268e+07,1.65203e+07,14163.5,9287.02
3713,2.52822e+07,1.65296e+07,14167.7,9289.75
3714,2.52964e+07,1.65389e+07,14171.8,9292.48
3715,2.53106e+07,1.65482e+07,14176,9295.22
3716,2.53247e+07,1.65575e+07,14180.2,9297.95
3717,2.53389e+07,1.65668e+07,14184.4,9300.69
3718,2.53531e+07,1.65761e+07,14188.6,9303.42
3719,2.53673e+07,1.65854e+07,14192.7,9306.15
3720,2.53815e+07,1.65947e+07,14196.9,9308.89
3721,2.53957e+07,1.6604e+07,14201.1,9311.62
3722,2.54099e+07,1.66133e+07,14205.3,9314.36
3723,2.54241e+07,1.66226e+07,14209.5,9317.09
3724,2.54383e+07,1.6632e+07,14213.7,9319.82
3725,2.54526e+07,1.66413e+07,14217.8,9322.56
3726,2.54668e+07,1.66506e+07,14222,9325.29
3727,2.5481e+07,1.66599e+07,14226.2,9328.03
3728,2.54952e+07,1.66693e+07,14230.4,9330.76
3729,2.55095e+07,1.66786e+07,14234.6,9333.5
3730,2.55237e+07,1.66879e+07,14238.7,9336.23
3731,2.55379e+07,1.66973e+07,14242.9,9338.96
3732,2.55522e+07,1.67066e+07,14247.1,9341.7
3733,2.55664e+07,1.6716e+07,14251.3,9344.43
3734,2.55807e+07,1.67253e+07,14255.5,9347.17
3735,2.5595e+07,1.67346e+07,14259.7,9349.9
3736,2.56092e+07,1.6744e+07,14263.8,9352.63
3737,2.56235e+07,1.67534e+07,14268,9355.37
3738,2.56378e+07,1.67627e+07,14272.2,9358.1
3739,2.5652e+07,1.67721e+07,14276.4,9360.84
3740,2.56663e+07,1.67814e+07,14280.6,9363.57
3741,2.56806e+07,1.67908e+07,14284.7,9366.3
3742,2.56949e+07,1.68002e+07,14288.9,9369.04
3743,2.57092e+07,1.68095e+07,14293.1,9371.77
3744,2.57235e+07,1.68189e+07,14297.3,9374.51
3745,2.57378e+07,1.68283e+07,14301.5,9377.24
3746,2.57521e+07,1.68377e+07,14305.7,9379.98
3747,2.57664e+07,1.68471e+07,14309.8,9382.71
3748,2.57807e+07,1.68564e+07,14314,9385.44
3749,2.5795e+07,1.68658e+07,14318.2,9388.18
3750,2.58094e+07,1.68752e+07,14322.4,9390.91
3751,2.58237e+07,1.68846e+07,14326.6,9393.65
3752,2.5838e+07,1.6894e+07,14330.7,9396.38
3753,2.58523e+07,1.69034e+07,14334.9,9399.11
3754,2.58667e+07,1.69128e+07,14339.1,9401.85
3755,2.5881e+07,1.69222e+07,14343.3,9404.58
3756,2.58954e+07,1.69316e+07,14347.5,9407.32
3757,2.59097e+07,1.6941e+07,14351.7,9410.05
3758,2.59241e+07,1.69505e+07,14355.8,9412.79
3759,2.59384e+07,1.69599e+07,14360,9415.52
3760,2.59528e+07,1.69693e+07,14364.2,9418.25
3761,2.59672e+07,1.69787e+07,14368.4,9420.99
3762,2.59816e+07,1.69881e+07,14372.6,9423.72
3763,2.59959e+07,1.69976e+07,14376.7,9426.46
3764,2.60103e+07,1.7007e+07,14380.9,9429.19
3765,2.60247e+07,1.70164e+07,14385.1,9431.93
3766,2.60391e+07,1.70259e+07,14389.3,9434.66
3767,2.60535e+07,1.70353e+07,14393.5,9437.39
3768,2.60679e+07,1.70447e+07,14397.7,9440.13
3769,2.60823e+07,1.70542e+07,14401.8,9442.86
3770,2.60967e+07,1.70636e+07,14406,9445.6
3771,2.61111e+07,1.70731e+07,14410.2,9448.33
3772,2.61255e+07,1.70825e+07,14414.4,9451.07
3773,2.61399e+07,1.7092e+07,14418.6,9453.8
3774,2.61543e+07,1.71014e+07,14422.7,9456.53
3775,2.61688e+07,1.71109e+07,14426.9,9459.27
3776,2.61832e+07,1.71203e+07,14431.1,9462
3777,2.61976e+07,1.71298e+07,14435.3,9464.74
3778,2.62121e+07,1.71393e+07,14439.5,9467.47
3779,2.62265e+07,1.71488e+07,14443.7,9470.21
3780,2.6241e+07,1.71582e+07,14447.8,9472.94
3781,2.62554e+07,1.71677e+07,14452,9475.67
3782,2.62699e+07,1.71772e+07,14456.2,9478.41
3783,2.62843e+07,1.71867e+07,14460.4,9481.14
3784,2.62988e+07,1.71961e+07,14464.6,9483.88
3785,2.63133e+07,1.72056e+07,14468.7,9486.61
3786,2.63277e+07,1.72151e+07,14472.9,9489.35
3787,2.63422e+07,1.72246e+07,14477.1,9492.08
3788,2.63567e+07,1.72341e+07,14481.3,9494.82
3789,2.63712e+07,1.72436e+07,14485.5,9497.55
3790,2.63857e+07,1.72531e+07,14489.7,9500.28
3791,2.64002e+07,1.72626e+07,14493.8,9503.02
3792,2.64147e+07,1.72721e+07,14498,9505.75
3793,2.64292e+07,1.72816e+07,14502.2,9508.49
3794,2.64437e+07,1.72911e+07,14506.4,9511.22
3795,2.64582e+07,1.73006e+07,14510.6,9513.96
3796,2.64727e+07,1.73102e+07,14514.7,9516.69
3797,2.64872e+07,1.73197e+07,14518.9,9519.43
3798,2.65017e+07,1.73292e+07,14523.1,9522.16
3799,2.65163e+07,1.73387e+07,14527.3,9524.89
3800,2.65308e+07,1.73483e+07,14531.5,9527.63
3801,2.65453e+07,1.73578e+07,14535.7,9530.36
3802,2.65599e+07,1.73673e+07,14539.8,9533.1
3803,2.65744e+07,1.73769e+07,14544,9535.83
3804,2.6589e+07,1.73864e+07,14548.2,9538.57
3805,2.66035e+07,1.73959e+07,14552.4,9541.3
3806,2.66181e+07,1.74055e+07,14556.6,9544.04
